Date,Astral,Blue Star,Britannia Inds.,Cera Sanitary.,CRISIL,eClerx Services,H.G. Infra Engg.,Ingersoll-Rand,ITC,KEI Industries,LTIMindtree,Nestle India,Persistent Sys,Ramkrishna Forg.,Tube Investments,UTI AMC,P I Industries,Akzo Nobel,Apollo Tyres,Kirloskar Oil,Safari Inds.,Godfrey Phillips,Wendt India,Narayana Hrudaya,Polycab India,AIA Engineering,Marksans Pharma,Nippon Life Ind.,Tata Elxsi,Elantas Beck,Praj Industries,Torrent Power,Dixon Technolog.,Finolex Cables,Titan Company,I O C L,Cummins India,Neuland Labs.,Vesuvius India,Time Technoplast,J B Chemicals &,NCC,Colgate-Palmoliv,Jyothy Labs,Mahanagar Gas,Dr Lal Pathlabs,TVS Motor Co.,Ganesha Ecosphe.,Shaily Engineer.,Thangamayil Jew.,Himadri Special,Natco Pharma,Uno Minda,Lumax Auto Tech.,S P Apparels,V-Guard Industri,Coromandel Inter,Gabriel India,EID Parry,Pidilite Inds.,Zydus Wellness,Kirl. Brothers,Radico Khaitan,Garware Tech.,CEAT,Aditya Vision,Nifty 500
2024-02-26,2085.75,1256.5,4900.55,7553.95,4896.55,2441.05,898.85,3448.8,387.1,3180.1,5466.05,2582.9,4215.98,765.3,3570.75,905.65,3693.65,2678.5,526.2,935.95,1968.75,2788.45,12804.0,1394.05,4786.9,3719.2,160.95,521.95,7708.05,8812.0,513.5,1116.5,6943.0,968.05,3621.05,177.6,2732.45,6968.05,336.24,218.2,1647.65,253.95,2520.1,476.0,1504.65,2420.05,2161.55,1093.05,521.35,1281.28,364.1,1026.15,654.4,474.3,630.5,315.5,1061.15,353.3,629.55,2714.75,1597.95,924.75,1623.1,703.65,2877.15,354.33,20255.8
2024-02-27,2094.45,1292.6,4904.55,7617.5,4891.2,2485.85,899.9,3413.2,388.95,3254.15,5442.6,2598.05,4259.45,799.0,3548.55,924.35,3670.65,2636.1,517.9,914.05,1965.9,2807.45,12700.05,1375.05,4765.95,3787.8,158.2,528.3,7635.95,8678.95,517.1,1151.95,6758.4,961.0,3650.0,175.0,2752.4,7063.75,331.88,219.55,1644.2,259.85,2530.15,467.05,1512.0,2369.7,2133.55,1077.95,538.75,1268.54,364.2,1005.9,666.2,461.2,618.3,322.1,1039.75,348.45,629.35,2730.95,1590.0,927.1,1620.35,703.29,2873.0,355.2,20292.85
2024-02-28,2050.6,1294.4,4887.2,7647.5,4858.95,2480.7,886.5,3393.5,386.54,3270.0,5406.65,2569.1,4200.93,744.55,3538.1,891.05,3629.95,2569.8,506.95,911.4,1938.1,2801.0,12568.45,1364.15,4710.45,3706.7,152.65,528.1,7591.2,8590.25,503.45,1117.05,6545.0,945.25,3592.6,167.4,2706.85,7102.2,328.11,215.8,1604.15,248.05,2497.7,467.4,1468.5,2312.5,2093.5,1043.8,535.15,1258.47,357.75,982.9,656.45,455.4,603.45,330.2,1047.0,343.4,621.8,2701.1,1574.0,915.7,1600.9,698.83,2821.05,351.1,20020.4
2024-02-29,2066.5,1271.0,4961.35,7587.55,5028.95,2522.15,874.0,3663.9,384.55,3211.2,5303.75,2598.65,4320.53,783.85,3482.95,897.0,3671.9,2518.75,518.4,913.55,2031.4,2959.4,12517.05,1333.9,4754.05,3643.2,152.65,515.45,7786.7,8518.0,500.1,1079.6,6681.5,921.75,3629.35,165.6,2688.0,7145.8,324.35,217.1,1556.65,247.15,2528.1,460.3,1485.8,2350.3,2141.8,1069.3,539.4,1307.39,366.0,994.2,668.65,480.9,610.95,324.65,1076.05,345.05,629.1,2738.05,1569.85,918.2,1570.3,727.13,2852.95,347.4,20090.05
2024-03-01,2072.75,1307.75,4925.3,7594.8,4906.2,2500.55,899.35,3777.15,387.39,3206.8,5270.9,2599.65,4302.0,774.65,3717.75,901.35,3677.15,2496.45,529.65,916.2,1991.65,2962.9,12531.65,1296.25,4803.05,3688.8,156.35,515.4,7738.65,8763.85,503.25,1116.65,7007.65,915.4,3764.7,169.7,2725.15,7271.85,331.97,219.75,1532.75,253.0,2533.1,452.95,1497.35,2329.65,2242.45,1059.25,542.65,1305.02,361.55,981.5,660.25,476.35,616.25,338.25,1086.45,344.05,623.45,2755.85,1564.0,938.4,1594.95,702.33,2841.25,356.55,20349.8
2024-03-02,2109.5,1316.1,4921.65,7540.65,4944.15,2507.8,921.95,3799.4,389.94,3218.4,5293.0,2598.65,4285.95,780.5,3752.55,904.0,3685.5,2519.35,530.8,907.1,2044.8,3011.15,,1321.3,4794.3,3705.65,156.5,516.85,7790.3,8876.4,502.7,1149.15,7037.8,958.6,3764.45,172.2,2737.8,7229.5,340.68,221.95,1535.85,255.2,2525.4,449.3,1498.3,2336.95,2253.15,1065.4,549.1,1307.83,362.55,993.7,663.05,478.3,626.0,342.1,1081.05,347.95,624.05,2740.9,1580.9,937.1,1612.3,705.21,2847.6,354.11,20421.35
2024-03-04,2096.4,1317.05,4840.7,7535.9,5009.25,2499.85,924.95,3774.0,387.01,3418.1,5216.35,2588.0,4233.53,757.9,3649.25,897.0,3617.9,2488.35,534.95,902.0,2028.15,3022.3,12851.0,1303.1,4780.05,3715.3,154.05,513.5,7689.45,8657.5,507.35,1145.9,7161.0,956.55,3731.85,175.2,2780.1,7123.2,337.46,223.95,1564.8,250.15,2578.15,433.2,1547.1,2274.3,2232.7,1047.5,542.05,1297.95,354.0,994.75,641.35,479.4,620.4,347.7,1092.1,347.1,617.35,2701.05,1568.25,996.2,1569.6,698.1,2894.65,362.01,20432.05
2024-03-05,2106.2,1291.3,4824.8,7555.15,4855.75,2498.75,930.6,3592.85,384.17,3381.7,5131.35,2539.3,4123.15,746.5,3565.05,893.55,3630.8,2451.95,541.85,881.85,2059.35,3086.35,12740.0,1248.45,4918.15,3714.65,152.5,515.85,7657.35,8706.05,512.45,1143.25,7057.65,936.65,3752.9,175.8,2774.3,6996.95,334.0,222.65,1570.7,262.0,2543.55,435.35,1564.85,2240.1,2283.35,1039.85,525.95,1269.66,352.3,982.9,631.25,473.3,623.45,342.35,1091.35,344.15,617.8,2698.9,1583.1,1066.8,1526.15,697.27,2867.6,363.66,20382.0
2024-03-06,2094.5,1259.15,4877.3,7631.5,4882.3,2444.85,910.6,3592.95,385.68,3360.9,5164.05,2532.55,4185.25,721.9,3536.35,876.6,3652.3,2441.5,535.35,837.9,1996.45,3160.15,12360.5,1203.7,4880.9,3641.45,147.9,507.75,7600.7,8514.5,503.75,1161.3,7164.6,923.2,3809.85,177.4,2784.1,6611.45,329.92,211.7,1586.6,254.65,2555.1,423.4,1329.4,2197.35,2279.5,1010.3,516.9,1268.88,341.2,1019.55,635.7,455.35,611.5,343.65,1098.6,336.7,602.05,2830.35,1576.55,1101.3,1512.15,659.75,2795.15,358.58,20379.55
2024-03-07,2099.05,1324.6,4887.3,7578.0,4933.25,2434.35,908.1,3646.65,391.03,3394.35,5120.6,2559.85,4182.98,724.15,3500.1,890.25,3624.15,2418.8,516.9,836.15,1943.4,3304.5,12263.7,1180.2,4888.2,3701.1,149.55,492.1,7689.75,8421.25,498.3,1143.65,7142.05,906.75,3787.5,174.5,2784.5,6536.5,324.62,213.3,1588.2,257.95,2579.0,429.5,1315.95,2178.15,2260.05,1024.65,520.0,1261.42,334.85,1015.0,650.35,450.0,595.7,344.65,1114.3,328.6,608.85,2865.3,1585.55,1090.75,1566.35,660.38,2775.45,361.47,20434.8
2024-03-11,2101.05,1325.0,4936.75,7475.1,4925.15,2398.7,910.15,3550.8,387.29,3356.05,5124.55,2612.4,4113.48,728.85,3558.45,873.3,3646.25,2401.6,510.75,809.95,1851.3,3633.75,12131.0,1277.35,4930.55,3661.05,145.35,503.7,7702.85,8223.95,485.25,1162.7,7048.3,891.2,3750.05,174.2,2796.05,5934.85,314.89,214.0,1569.9,243.75,2607.0,432.25,1275.5,2144.25,2267.6,1014.75,497.6,1240.4,318.15,1012.6,644.2,435.55,552.55,336.65,1118.9,318.55,601.45,2903.65,1590.05,1157.2,1555.8,658.2,2671.15,357.85,20288.75
2024-03-12,2041.65,1309.8,4868.25,7307.7,4989.0,2378.05,900.0,3691.4,382.42,3264.1,5206.9,2589.25,4101.48,686.8,3544.75,860.95,3641.9,2387.05,507.1,805.65,1819.7,3253.45,11950.0,1245.65,4855.4,3691.4,141.65,493.75,7574.65,8050.5,484.85,1198.15,6897.9,883.6,3749.8,172.95,2759.75,5903.0,313.7,208.75,1584.3,236.2,2603.75,424.95,1303.35,2091.8,2241.65,974.2,502.2,1209.54,302.25,966.0,625.65,431.85,563.9,330.45,1116.9,302.6,576.65,2856.25,1568.25,1143.25,1542.0,660.2,2589.6,353.75,20171.4
2024-03-13,2001.0,1267.45,4857.5,7023.4,4881.2,2325.2,877.4,3459.5,399.59,3010.9,5197.95,2583.45,4066.6,626.35,3455.1,809.9,3579.75,2279.05,492.35,759.0,1713.65,2930.5,11200.0,1189.65,4777.65,3632.1,132.85,446.7,7403.85,7829.15,454.2,1136.35,6597.4,843.45,3627.25,163.25,2674.3,5645.4,312.28,193.1,1552.55,210.75,2573.05,399.95,1218.55,2010.8,2144.3,920.25,464.6,1180.37,287.15,932.85,620.8,415.15,577.55,306.0,1077.7,278.05,553.45,2823.55,1502.1,984.85,1521.15,644.45,2498.85,329.62,19646.3
2024-03-14,2021.75,1253.1,4938.5,6959.6,4974.4,2442.8,913.95,3758.8,397.13,3095.6,5261.75,2593.0,4158.23,621.75,3582.3,854.9,3645.9,2323.85,502.85,774.0,1730.4,3030.55,10590.75,1233.5,4889.95,3617.65,145.0,472.55,7727.9,8168.35,451.5,1143.05,6805.9,841.8,3640.85,170.45,2734.65,5756.35,318.4,204.35,1549.25,239.6,2685.9,424.35,1269.4,2050.0,2162.8,928.7,492.0,1173.06,301.5,978.35,622.05,437.35,575.45,324.9,1085.95,307.5,561.65,2860.7,1474.6,1055.2,1563.3,630.82,2495.65,316.87,19916.35
2024-03-15,2029.6,1273.15,4976.25,6941.0,4963.65,2441.65,890.25,3617.05,396.89,3216.4,5191.75,2607.65,4212.9,618.95,3559.9,837.3,3650.05,2396.25,473.05,852.55,1699.85,2945.65,10586.55,1242.45,4891.35,3619.3,145.15,464.95,7697.1,8227.9,459.7,1160.8,6960.95,879.4,3633.0,161.15,2709.1,5916.85,314.81,208.5,1550.75,233.4,2726.75,425.5,1264.55,2020.45,2067.1,940.3,489.4,1134.74,315.25,956.15,611.35,441.15,557.3,318.75,1082.95,308.25,565.85,2868.15,1478.6,1044.6,1587.2,647.83,2503.3,327.77,19825.2
2024-03-18,1969.2,1285.95,4974.3,6803.9,5234.9,2453.65,893.45,3599.8,394.86,3181.55,5163.95,2583.75,4092.15,626.1,3506.6,826.15,3730.75,2478.1,458.25,837.95,1685.9,3126.55,10774.4,1260.35,4794.35,3635.55,153.0,446.0,7694.85,8187.5,473.15,1189.15,7033.4,875.65,3581.0,160.8,2713.05,5959.0,330.47,200.65,1609.45,223.65,2733.55,415.55,1268.0,2012.4,2032.5,924.45,498.3,1155.23,319.3,949.05,637.6,461.8,569.25,324.95,1067.0,330.2,564.15,2924.2,1474.4,1023.25,1574.75,640.36,2540.35,319.64,19843.1
2024-03-19,1956.65,1276.65,4815.5,6671.85,4984.2,2335.55,912.95,3530.4,387.39,3301.25,5104.95,2496.65,3989.95,637.35,3496.55,807.9,3695.35,2428.65,454.65,833.3,1659.25,3067.6,10598.0,1226.0,4679.75,3653.35,141.35,434.5,7633.7,8345.2,473.45,1267.05,6944.35,883.7,3582.55,155.25,2713.25,6107.35,330.1,193.65,1582.75,213.85,2615.65,404.0,1261.95,2009.75,2042.1,924.5,484.6,1115.85,318.55,950.15,632.65,455.45,550.75,321.6,1053.35,325.1,557.4,2887.1,1486.45,1004.65,1624.8,646.12,2552.15,312.5,19610.55
2024-03-20,1903.55,1231.05,4802.9,6993.75,4995.45,2355.55,894.85,3445.75,393.25,3419.75,5100.45,2548.8,3998.95,662.15,3547.9,817.25,3634.45,2396.5,452.65,830.85,1739.35,2972.3,10612.65,1198.9,4733.2,3644.05,140.25,441.85,7564.0,8662.25,517.8,1219.2,6955.5,883.25,3592.45,158.2,2794.5,5951.45,335.71,206.35,1587.15,218.15,2664.65,418.55,1284.85,2044.2,2034.05,908.65,468.55,1126.02,318.2,949.3,637.3,454.0,565.1,317.95,1054.05,326.4,542.6,2872.25,1499.3,1003.35,1642.65,659.98,2470.4,319.12,19632.05
2024-03-21,1942.9,1247.4,4805.85,6813.55,4975.75,2363.7,902.45,3496.55,398.5,3406.85,5160.75,2553.95,4102.25,666.15,3711.65,823.0,3753.95,2434.65,461.25,855.2,1779.1,3053.25,10917.35,1225.7,4994.2,3726.25,144.5,446.2,7693.9,8614.5,526.35,1243.8,7067.65,888.2,3628.95,164.45,2898.05,6055.1,334.72,209.6,1618.0,237.25,2678.95,418.55,1321.6,2079.4,2056.75,949.05,485.85,1158.91,315.6,953.75,649.4,460.8,564.6,319.85,1065.8,336.95,556.2,2900.1,1485.35,1031.05,1612.0,692.22,2514.6,344.46,19897.4
2024-03-22,1940.95,1242.0,4866.65,6843.8,5004.3,2405.85,898.25,3544.1,405.31,3421.2,5005.2,2575.3,3983.33,681.0,3740.95,833.95,3798.4,2455.7,468.05,864.7,1807.5,3128.4,11066.65,1233.3,4910.55,3787.75,145.5,449.0,7663.85,8716.9,531.65,1284.25,7161.3,889.6,3709.15,165.15,2935.05,6374.15,343.29,220.5,1610.0,236.85,2708.2,424.2,1338.7,2128.2,2050.75,938.85,483.55,1170.06,314.1,951.3,648.55,471.3,560.0,322.3,1065.15,337.05,564.15,2962.2,1494.85,1070.15,1647.85,697.0,2590.85,348.07,19994.6
2024-03-26,1992.95,1266.05,4961.2,6821.95,5115.35,2339.75,912.75,3594.4,404.37,3471.45,4974.35,2587.9,4031.73,656.9,3738.3,821.25,3793.85,2401.65,471.4,852.65,1810.35,3066.4,10725.9,1250.25,5015.45,3800.6,144.15,455.05,7687.65,9053.8,530.9,1408.05,7243.6,968.25,3700.15,167.5,2970.6,6452.25,340.55,249.5,1613.0,243.5,2746.9,427.45,1357.4,2268.05,2082.9,962.3,499.45,1154.41,310.45,958.05,673.9,464.55,555.35,319.9,1062.7,336.0,551.4,3003.1,1488.45,1029.5,1673.4,668.46,2623.4,330.2,20005.25
2024-03-27,1997.2,1301.35,4919.6,6874.6,4970.2,2386.3,905.85,3589.95,404.89,3477.7,4928.75,2567.4,4046.63,694.9,3800.85,816.4,3839.55,2406.8,467.7,859.75,1791.3,3078.65,10987.7,1270.55,5036.1,3883.2,150.85,466.55,7669.85,9000.65,538.6,1417.7,7410.35,975.05,3761.2,166.25,2967.4,6352.7,320.46,254.8,1646.0,240.85,2657.3,445.6,1369.0,2268.9,2124.05,971.3,519.05,1216.13,308.95,972.0,685.7,479.5,560.35,330.65,1072.0,336.8,545.6,2989.8,1472.8,1053.05,1675.5,651.57,2674.3,336.74,20087.8
2024-03-28,1990.45,1270.75,4912.95,6777.75,5065.9,2354.8,909.65,3661.15,405.41,3455.3,4936.15,2623.3,3989.25,691.05,3731.3,814.2,3868.85,2384.1,466.2,859.2,1725.9,3087.9,11350.9,1280.25,5066.3,3915.55,151.55,470.3,7779.6,8889.8,532.7,1354.75,7480.9,1000.8,3804.75,167.75,3008.0,6281.3,332.23,249.4,1649.45,232.4,2710.9,439.6,1363.5,2262.65,2151.45,978.7,529.95,1248.49,301.65,951.5,684.45,484.05,580.5,331.45,1075.95,333.5,545.65,3014.75,1470.9,1104.75,1726.45,664.65,2677.75,343.61,20255.15
2024-04-01,2029.7,1280.5,4891.2,6950.25,4955.3,2378.8,993.7,3702.3,403.61,3498.8,4881.5,2585.9,3991.5,713.8,3723.4,842.8,3890.75,2417.9,465.4,888.65,1830.3,3100.0,11500.35,1293.45,5131.35,3984.3,157.9,486.6,7743.4,9292.35,532.5,1422.1,7592.7,976.8,3737.95,169.2,3004.95,6267.15,342.28,251.75,1687.3,242.7,2713.65,443.9,1382.8,2287.2,2140.1,1009.8,508.05,1268.11,315.45,974.55,692.7,487.55,573.45,333.95,1113.55,360.05,575.45,3049.3,1507.0,1146.55,1728.25,659.12,2653.15,336.43,20492.55
2024-04-02,2051.35,1310.7,4895.45,6905.8,4894.8,2377.4,1060.3,3731.5,402.81,3498.0,4900.65,2622.65,3968.95,715.65,3767.95,849.65,3856.2,2446.85,470.7,902.65,1849.2,3353.1,11561.85,1293.95,5206.55,4025.05,161.1,485.9,7697.9,8954.1,539.0,1465.4,7911.6,977.2,3756.7,174.1,3037.65,6462.05,343.41,264.55,1677.2,261.95,2782.2,448.2,1401.1,2274.65,2150.35,1022.45,530.9,1265.54,322.75,998.0,690.15,495.35,603.4,336.45,1132.4,357.3,582.2,2998.4,1501.1,1100.75,1709.45,671.21,2624.6,317.9,20569.75
2024-04-03,2057.65,1349.35,4828.2,7611.5,4805.05,2449.4,1084.25,3746.55,402.33,3468.85,4872.3,2551.15,3965.5,708.35,3700.55,862.2,3895.2,2445.4,468.7,890.5,1859.0,3296.9,11584.0,1291.35,5260.6,3973.35,162.0,504.2,8001.25,8911.5,547.0,1479.05,7702.45,1013.7,3713.0,173.8,3048.85,6468.65,344.84,267.5,1684.2,256.75,2803.65,443.1,1405.15,2289.5,2105.05,1028.7,549.25,1270.04,337.35,998.6,697.05,491.6,603.15,335.5,1143.85,364.55,583.8,3001.6,1550.55,1166.05,1681.8,671.21,2652.4,307.07,20605.7
2024-04-04,2062.55,1347.55,4815.15,7497.2,4842.5,2477.6,1072.9,3767.1,399.92,3587.15,4935.1,2549.05,4029.5,709.1,3595.75,896.85,3816.65,2463.6,459.85,904.65,1925.25,3202.3,11665.5,1288.0,5221.4,3973.4,161.35,521.45,8017.8,8933.2,548.15,1475.3,7627.3,1013.05,3783.05,169.75,3027.5,6499.0,343.15,268.25,1701.2,254.9,2713.15,436.1,1396.15,2274.95,2087.1,1020.15,542.6,1283.03,334.0,993.55,728.95,490.6,606.65,339.4,1146.25,366.0,588.75,2998.65,1591.85,1172.75,1681.7,669.3,2679.1,325.64,20664.65
2024-04-05,2042.75,1363.65,4811.55,7323.55,4891.35,2476.55,1060.0,3746.2,404.75,3568.25,4926.15,2538.1,3996.95,689.55,3623.75,926.9,3871.65,2474.9,468.4,897.75,2042.25,3196.95,11895.25,1286.4,5317.6,4015.85,160.95,532.0,8047.4,8956.45,537.0,1490.65,7656.05,990.6,3754.85,168.0,3030.55,6371.35,343.51,260.8,1717.1,272.7,2729.75,444.1,1439.4,2285.3,2068.55,998.2,548.8,1269.75,333.6,997.5,736.8,477.25,600.5,340.95,1161.2,361.65,591.85,3000.45,1572.0,1155.8,1702.2,668.41,2681.3,334.25,20715.1
2024-04-08,2024.2,1406.75,4827.6,7419.5,4890.15,2477.95,1071.05,3727.8,405.83,3762.5,4903.05,2497.85,3895.75,699.25,3544.9,923.15,3960.3,2437.25,469.7,899.1,2015.0,3273.65,12416.95,1326.7,5277.4,4102.3,161.8,515.95,7927.15,8974.9,526.45,1567.25,7636.45,1004.55,3747.7,170.2,2987.95,6045.45,346.08,273.45,1712.4,266.3,2698.75,444.05,1483.9,2291.3,2133.1,1001.6,559.6,1274.84,328.15,999.0,756.4,474.7,607.35,341.2,1153.4,368.0,587.05,3043.35,1570.4,1152.05,1666.6,663.11,2641.15,340.77,20819.1
2024-04-09,1997.7,1399.85,4795.55,7257.45,4894.55,2465.1,1093.95,3659.15,403.28,3699.5,4891.35,2503.3,3956.55,690.3,3492.1,915.3,3903.6,2450.45,469.75,884.6,1977.4,3126.8,12497.55,1314.6,5259.25,4096.8,164.05,524.75,7895.15,8729.05,524.05,1597.0,7691.35,997.85,3679.7,168.75,2937.85,6222.15,348.79,266.45,1728.45,263.75,2620.75,443.2,1456.8,2293.05,2098.6,988.4,563.05,1268.74,330.55,989.25,742.6,478.25,613.3,344.6,1147.8,367.1,609.35,3011.1,1555.85,1170.4,1666.95,672.52,2635.5,328.88,20790.7
2024-04-10,1994.6,1420.4,4807.45,7190.3,4823.8,2482.8,1074.3,3633.3,413.31,3801.25,4917.4,2526.7,3958.1,691.55,3564.45,907.3,3860.05,2462.75,488.6,891.15,1981.75,3094.3,12567.0,1314.35,5249.7,4018.15,164.05,547.5,7857.25,8761.1,520.0,1570.3,7828.1,1000.1,3708.65,172.8,3000.6,6179.5,350.84,277.25,1758.75,264.95,2654.05,439.5,1456.3,2305.0,2097.05,999.5,560.8,1251.59,321.65,955.3,725.7,470.95,603.85,348.55,1162.95,358.6,627.75,2999.25,1595.9,1214.25,1712.9,676.72,2626.35,332.09,20915.2
2024-04-12,1963.85,1383.55,4749.65,7130.5,4857.8,2436.2,1059.5,3660.35,406.87,3995.65,4888.05,2536.15,3980.65,689.2,3526.55,918.8,3858.15,2457.4,482.05,886.4,1978.45,3050.95,12193.05,1290.0,5300.25,3918.45,162.95,542.7,7752.65,8797.65,512.05,1583.05,7846.2,1000.3,3619.7,170.25,3061.25,6660.85,334.01,269.05,1800.5,257.35,2662.2,434.1,1428.95,2359.0,2045.75,1022.5,560.0,1251.97,317.7,974.3,722.55,464.55,597.1,347.1,1155.55,359.15,620.25,2985.3,1608.1,1138.25,1768.15,673.11,2586.6,335.77,20745.5
2024-04-15,1966.95,1367.25,4764.05,7132.7,4835.15,2458.7,1056.7,3663.65,402.9,4007.2,4813.15,2551.95,3945.75,706.35,3489.75,897.4,3794.8,2449.3,474.1,867.3,2030.95,2989.9,11624.15,1267.75,5311.15,3814.35,155.9,538.1,7526.0,8792.95,503.7,1526.85,7633.65,983.6,3601.55,166.5,3042.5,7104.95,331.35,264.85,1792.9,252.55,2672.1,428.25,1452.95,2318.65,1999.35,1005.25,549.3,1262.49,309.45,982.15,716.75,453.15,594.6,339.8,1133.3,344.45,606.65,2881.75,1605.7,1177.5,1723.35,664.68,2577.7,339.53,20478.75
2024-04-16,1986.4,1392.85,4739.7,7182.15,4681.55,2431.9,1059.3,3882.35,402.95,3850.65,4663.25,2547.15,3858.4,724.4,3516.05,922.55,3742.8,2470.7,478.05,896.85,2069.95,3000.45,11488.95,1277.4,5264.55,3812.45,176.5,553.45,7528.7,8983.3,508.9,1505.7,7560.7,983.2,3647.05,169.05,3121.65,7519.9,339.9,260.3,1795.3,247.4,2701.15,414.0,1464.55,2325.35,1974.6,1006.35,599.5,1297.85,309.15,986.7,735.7,468.6,580.35,336.65,1137.6,349.65,609.2,2881.1,1627.75,1209.3,1753.55,659.78,2603.35,335.97,20423.0
2024-04-18,1986.8,1401.95,4694.7,7081.8,4532.1,2450.9,1035.0,3981.2,396.33,3792.95,4705.0,2462.75,3841.25,731.15,3514.65,901.95,3712.0,2417.8,473.6,890.7,2049.7,2997.2,11623.05,1240.2,5328.35,3823.15,170.6,553.35,7493.15,9725.75,501.4,1507.6,7501.95,984.8,3526.4,168.95,3125.9,7654.8,347.38,260.3,1795.0,243.8,2666.1,414.9,1400.55,2241.95,1939.15,1028.9,592.25,1291.75,321.3,994.5,719.2,457.25,575.95,344.9,1120.2,352.0,605.2,2871.05,1627.4,1172.4,1741.2,654.66,2507.3,335.31,20324.7
2024-04-19,1944.05,1422.45,4668.1,7101.4,4344.25,2405.0,1024.15,3932.25,401.86,3761.2,4659.6,2437.1,3887.6,773.3,3494.4,898.75,3709.35,2405.2,473.55,883.85,2094.8,3060.85,11596.3,1241.65,5292.45,3834.25,174.4,562.0,7444.5,9759.75,509.5,1500.2,7532.0,969.5,3562.85,166.65,3040.15,7368.45,359.42,264.4,1778.45,242.55,2650.65,411.05,1392.45,2206.3,1898.9,1043.75,595.2,1257.11,333.85,998.45,724.6,463.6,568.45,340.3,1120.65,343.65,604.2,2827.4,1632.1,1199.05,1776.4,648.44,2473.2,340.69,20385.2
2024-04-22,1962.1,1455.5,4755.2,7156.75,4309.85,2333.7,1057.65,3904.6,402.29,3822.65,4679.75,2459.15,3510.6,747.1,3548.1,931.75,3715.05,2416.65,480.1,938.15,2101.25,3072.75,12014.15,1256.45,5430.45,3850.45,167.85,577.5,7436.15,9822.4,515.0,1476.85,7823.95,977.35,3597.8,170.85,3131.85,7625.3,372.39,267.2,1786.2,242.35,2656.5,415.6,1381.5,2266.5,1944.3,1054.75,614.0,1288.11,350.15,1006.0,725.4,478.15,585.4,344.75,1092.85,345.75,617.9,2898.7,1659.1,1252.65,1739.45,653.02,2514.15,332.01,20574.85
2024-04-23,1959.1,1457.25,4798.9,7303.9,4203.35,2350.85,1045.55,3886.8,406.02,4021.0,4721.85,2499.55,3501.0,756.65,3587.25,940.2,3691.95,2435.4,486.35,942.0,2084.8,3121.65,12641.35,1251.85,5496.2,3838.5,169.45,562.05,7393.85,9606.1,519.0,1501.1,7762.55,1009.5,3629.65,168.15,3159.0,7541.15,389.62,266.05,1783.4,246.45,2688.95,421.05,1407.75,2247.25,1951.95,1073.05,619.15,1290.0,367.65,1022.05,726.85,473.6,586.35,339.0,1100.2,351.3,617.9,2916.05,1632.4,1268.05,1721.75,661.49,2528.6,332.8,20652.65
2024-04-24,1989.4,1445.35,4827.95,7246.35,4142.15,2400.55,1058.35,3888.95,405.69,3947.25,4732.55,2502.9,3466.15,768.7,3606.0,948.55,3753.4,2451.95,486.7,952.9,2073.15,3127.05,12651.05,1262.95,5583.5,3887.75,167.85,584.45,7035.1,9993.1,520.1,1515.0,8151.15,1012.2,3607.55,168.75,3244.7,7217.25,396.81,280.3,1824.45,249.25,2747.75,422.55,1422.6,2331.0,1964.35,1064.45,627.35,1285.69,362.65,999.45,721.5,493.0,586.85,343.6,1087.55,351.35,625.05,2951.3,1649.35,1304.6,1733.3,658.99,2530.2,331.32,20730.65
2024-04-25,2008.0,1463.7,4848.8,7251.6,4353.85,2454.15,1151.95,3999.75,413.88,3917.1,4636.45,2562.7,3430.25,760.75,3576.0,947.25,3755.1,2444.15,498.25,953.65,2050.2,3461.75,12928.15,1267.0,5630.55,3903.2,166.9,581.25,7093.75,9996.8,517.85,1506.95,8093.0,1010.7,3572.65,170.3,3231.75,7121.3,436.69,274.7,1855.2,246.75,2799.45,427.15,1448.05,2331.0,2006.45,1078.95,632.05,1272.37,366.8,1022.05,716.75,488.3,593.75,342.65,1115.35,352.25,625.0,2918.0,1674.05,1330.25,1732.1,655.22,2546.3,339.97,20867.9
2024-04-26,2039.35,1456.65,4797.55,7210.05,4469.4,2431.2,1176.9,3939.3,416.19,3898.15,4789.5,2483.8,3398.6,762.2,3633.7,974.4,3774.75,2444.9,492.55,1020.35,2062.6,3312.9,13176.0,1275.85,5584.15,3906.2,172.2,579.2,7100.75,10907.2,522.9,1489.45,8571.85,1004.25,3584.4,171.55,3239.45,6983.85,430.42,272.15,1864.05,249.9,2855.25,420.7,1460.75,2387.05,2017.0,1088.85,635.45,1272.8,372.15,1031.25,724.75,479.35,586.25,342.6,1184.75,349.8,627.2,2981.7,1667.75,1297.05,1727.7,651.6,2527.5,349.31,20839.35
2024-04-29,2053.95,1473.55,4800.95,7215.65,4416.95,2482.25,1199.45,3934.15,414.35,3847.4,4748.1,2510.6,3373.15,764.65,3703.2,969.0,3747.2,2446.7,494.35,1008.0,2090.25,3312.75,13074.2,1266.3,5633.65,3767.4,169.1,586.8,7104.3,10714.0,546.9,1536.25,8470.2,1034.4,3605.15,176.8,3302.85,7203.1,435.68,268.7,1906.3,246.1,2826.5,430.9,1442.8,2348.85,2036.25,1087.1,631.1,1268.4,377.9,1007.95,728.25,479.1,582.0,346.1,1203.75,378.55,621.25,3021.15,1644.85,1300.85,1769.35,649.24,2520.05,354.0,20992.2
